cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	lineage	celltype
Germ.PGC	TENT5B	5.634109720518891e-152	0.8485375001738867	0.706	0.124	1.0016320261138484e-147	Germ	PGC
Germ.PGC	APOE	2.233559072201744e-150	1.0918997147711953	0.997	0.517	3.97082131856026e-146	Germ	PGC
Germ.PGC	TMEM51	4.21107641109567e-148	0.6106722709973469	0.531	0.05	7.486451643645882e-144	Germ	PGC
Germ.PGC	PIM2	3.0022049179250873e-147	0.9836344485061626	0.747	0.165	5.337319903087219e-143	Germ	PGC
Germ.PGC	ATP6V1B1	3.2456188312526214e-147	0.4655771498378425	0.381	0.014	5.770061158200909e-143	Germ	PGC
Germ.PGC	TPM4	5.94551866782077e-147	0.9890491885070748	0.809	0.204	1.0569943087651765e-142	Germ	PGC
Germ.PGC	PLBD1	6.352271096111084e-141	0.9392910067363986	0.838	0.232	1.1293067554666286e-136	Germ	PGC
Germ.PGC	SLC43A1	5.4331056754675726e-139	0.7056761650004919	0.6	0.087	9.658975269846252e-135	Germ	PGC
Germ.PGC	RAB3B	1.545403756141617e-138	0.7683007250147833	0.688	0.126	2.7474187976685667e-134	Germ	PGC
Germ.PGC	KLRG2	9.235532295381572e-138	0.7815049079833754	0.7	0.135	1.641892931472936e-133	Germ	PGC
Germ.PGC	TUBB4A	2.407692620157321e-136	0.7832939587052371	0.509	0.056	4.280395940115685e-132	Germ	PGC
Germ.PGC	KHDC3L	1.969274493733313e-135	1.1177258651874011	0.613	0.099	3.5009761949590844e-131	Germ	PGC
Germ.PGC	RGS10	5.9763589172338384e-133	0.8762820818521152	0.866	0.241	1.062477088305832e-128	Germ	PGC
Germ.PGC	TFAP2C	4.377013301701493e-132	0.7660771791092953	0.653	0.117	7.781454247764915e-128	Germ	PGC
Germ.PGC	GPX2	3.0126288662561696e-128	0.4603046856780508	0.316	0.009	5.355851598430219e-124	Germ	PGC
Germ.PGC	IL12B	5.654877308911202e-128	0.4513354333058589	0.334	0.013	1.0053240879782338e-123	Germ	PGC
Germ.PGC	ITM2C	6.340371668971543e-128	0.9294885262081096	0.944	0.398	1.1271912753097607e-123	Germ	PGC
Germ.PGC	ETV5	4.508003507300278e-127	0.8743868879826231	0.863	0.272	8.014328635278434e-123	Germ	PGC
Germ.PGC	ALPL	9.070129136092887e-127	0.920853015078158	0.938	0.438	1.6124875578145936e-122	Germ	PGC
Germ.PGC	S100A13	1.323105237048121e-125	0.8973167225716205	0.847	0.281	2.352216490424149e-121	Germ	PGC
Germ.PGC	TXNDC12	4.2722683089552286e-125	0.9242275137795278	0.856	0.303	7.595238599660605e-121	Germ	PGC
Germ.PGC	MGST3	3.1523770623631677e-124	0.8461655784172035	0.984	0.581	5.6042959414692406e-120	Germ	PGC
Germ.PGC	FAM124B	6.625052458010301e-120	0.4377831639027726	0.35	0.02	1.1778018259850716e-115	Germ	PGC
Germ.PGC	FAM162B	1.7712483451165725e-119	0.8724231039366407	0.931	0.426	3.1489253079482425e-115	Germ	PGC
Germ.PGC	SFRP2	8.896772248116556e-118	0.8400238948781908	0.713	0.169	1.5816681702701612e-113	Germ	PGC
Germ.PGC	SAT1	1.8364166647705742e-117	1.0115799356326254	0.866	0.332	3.2647815466291264e-113	Germ	PGC
Germ.PGC	PPP1R14C	4.6443844299713094e-117	0.7775049946081654	0.728	0.176	8.256786639602993e-113	Germ	PGC
Germ.PGC	APOC1	1.5670393530380703e-116	0.9063659577735576	0.969	0.491	2.785882561831081e-112	Germ	PGC
Germ.PGC	FBLIM1	2.313979508824652e-115	0.5205936000675169	0.441	0.046	4.1137927707884655e-111	Germ	PGC
Germ.PGC	MKRN1	5.108303098394051e-115	0.8138007036450522	0.959	0.603	9.081541248324946e-111	Germ	PGC
Germ.PGC	RMND1	6.392067016172213e-114	0.7884769836812825	0.853	0.314	1.136381674135096e-109	Germ	PGC
Germ.PGC	L1TD1	6.046474839988729e-113	0.8690832335855444	0.916	0.412	1.0749422970531965e-108	Germ	PGC
Germ.PGC	CDCA7	2.465519428087279e-112	0.8001247893799704	0.916	0.418	4.383200439253565e-108	Germ	PGC
Germ.PGC	PQLC3	5.568165887883907e-112	0.8771612919474808	0.931	0.466	9.89908531548001e-108	Germ	PGC
Germ.PGC	SLC3A2	1.6278042113497e-111	0.8227124727613656	0.891	0.41	2.893910326937497e-107	Germ	PGC
Germ.PGC	STOM	1.8009179958087476e-111	0.768210523233529	0.772	0.232	3.201672012948792e-107	Germ	PGC
Germ.PGC	FABP3	2.29540114501301e-111	0.5393217413380792	0.472	0.057	4.080764155604129e-107	Germ	PGC
Germ.PGC	CAPN13	1.372792430130808e-110	0.3622463028903515	0.303	0.013	2.4405503822865507e-106	Germ	PGC
Germ.PGC	GABARAPL1	1.792322713090067e-110	0.6921962749891426	0.669	0.154	3.186391319331521e-106	Germ	PGC
Germ.PGC	CYP2S1	1.8902926470737352e-110	0.5284024465602548	0.469	0.058	3.360562267967686e-106	Germ	PGC
Germ.PGC	GIP	2.059499059270637e-110	0.7556843644111619	0.684	0.156	3.661377427571339e-106	Germ	PGC
Germ.PGC	MLEC	3.1065982434363445e-110	0.7138857605262383	0.984	0.641	5.522910357181132e-106	Germ	PGC
Germ.PGC	SPTSSA	1.2473901014035722e-109	0.7832440302039416	0.887	0.353	2.2176101222752702e-105	Germ	PGC
Germ.PGC	C19orf85	4.409095001063923e-109	0.50202866668357	0.394	0.034	7.838489092891442e-105	Germ	PGC
Germ.PGC	DDIT4	1.5561104870673017e-108	0.9472888823423176	0.909	0.468	2.766453223908249e-104	Germ	PGC
Germ.PGC	TFCP2L1	4.456617321889837e-108	0.7097029799662528	0.719	0.194	7.922974274855753e-104	Germ	PGC
Germ.PGC	GPRC5C	6.890245780987713e-108	0.69209087353895	0.713	0.192	1.2249478949439957e-103	Germ	PGC
Germ.PGC	NDUFAB1	1.426790302354124e-106	0.5309075369301817	0.997	0.863	2.5365477995251617e-102	Germ	PGC
Germ.PGC	ABHD14B	3.4327559102494003e-106	0.6477485186250813	0.634	0.136	6.1027534572413824e-102	Germ	PGC
Germ.PGC	JUP	2.5014085499767693e-104	0.7244214586742211	0.734	0.211	4.4470041201487006e-100	Germ	PGC
Germ.PGC	BAX	5.0197549254178616e-104	0.7958693323349866	0.875	0.396	8.924120306407875e-100	Germ	PGC
Germ.PGC	SLC25A6	3.9448749184995196e-103	0.6645967359682821	0.997	0.722	7.013198630108447e-99	Germ	PGC
Germ.PGC	TAGLN3	5.000601134332979e-103	0.4660261542728889	0.447	0.055	8.890068696617173e-99	Germ	PGC
Germ.PGC	PCAT14	1.2710597090806769e-102	0.4195239273884312	0.319	0.021	2.259689950803628e-98	Germ	PGC
Germ.PGC	TUBB3	2.2797575664245764e-102	0.6708244311422993	0.616	0.141	4.052953001589612e-98	Germ	PGC
Germ.PGC	UPP1	2.7894748993483867e-102	0.770999904430366	0.847	0.333	4.959128476061562e-98	Germ	PGC
Germ.PGC	ESAM	6.421914731660133e-102	0.4144876206928444	0.344	0.026	1.1416880009945383e-97	Germ	PGC
Germ.PGC	VSIG10	3.492816496183221e-101	0.5257868146612614	0.547	0.099	6.20952916691453e-97	Germ	PGC
Germ.PGC	PNP	1.685382396885844e-100	0.5434690914976048	0.534	0.092	2.9962728251836537e-96	Germ	PGC
Germ.PGC	CLDN6	4.2433828341349437e-100	0.4321104664135223	0.384	0.039	7.543886002525104e-96	Germ	PGC
Germ.PGC	CD63	1.106950121344573e-99	0.7231379698080825	0.969	0.552	1.967935925726382e-95	Germ	PGC
Germ.PGC	TIMP4	1.3050138832557682e-98	0.2795823130632177	0.25	0.008	2.3200536816521049e-94	Germ	PGC
Germ.PGC	VAMP8	6.352406237832428e-98	0.7309316521057246	0.828	0.3	1.129330780961849e-93	Germ	PGC
Germ.PGC	TMSB4X	1.3727105666983134e-97	0.7961964001527303	0.9	0.4	2.4404048454762617e-93	Germ	PGC
Germ.PGC	LIN28A	9.164319604438541e-97	0.4615853751476234	0.422	0.053	1.6292327392770834e-92	Germ	PGC
Germ.PGC	CDC42EP4	1.0009200591457317e-95	0.4380616924831552	0.388	0.044	1.779435681149282e-91	Germ	PGC
Germ.PGC	PYY	1.9227187055227864e-95	0.7992779879167853	0.731	0.23	3.4182093146784104e-91	Germ	PGC
Germ.PGC	HUS1	9.828533635844028e-95	0.6383962204214342	0.691	0.197	1.747316709780351e-90	Germ	PGC
Germ.PGC	DPPA4	2.597538764560919e-94	0.7076078246721746	0.759	0.267	4.617904415636402e-90	Germ	PGC
Germ.PGC	CFLAR	1.0730993540456969e-93	0.8317134765635692	0.812	0.352	1.9077560316224398e-89	Germ	PGC
Germ.PGC	NFE2L3	1.0964478853903673e-93	0.6991271502153078	0.628	0.163	1.9492650506469948e-89	Germ	PGC
Germ.PGC	TEAD4	1.6868659797084207e-93	0.6441263137275248	0.766	0.259	2.9989103387256306e-89	Germ	PGC
Germ.PGC	KLF4	2.631348721122265e-92	0.7348617767077439	0.734	0.246	4.678011756411163e-88	Germ	PGC
Germ.PGC	RNPEP	7.318009948366426e-92	0.6773799908837588	0.959	0.531	1.3009958086205832e-87	Germ	PGC
Germ.PGC	SMAGP	2.45111780867113e-91	0.7245319404269246	0.869	0.4	4.357597240255535e-87	Germ	PGC
Germ.PGC	MT2A	1.0005763132027734e-90	0.6865035705524545	0.734	0.225	1.7788245696118905e-86	Germ	PGC
Germ.PGC	PSORS1C2	3.98097235323389e-90	0.3052738453263093	0.297	0.021	7.077372649579209e-86	Germ	PGC
Germ.PGC	ARRB1	5.0763702218480845e-90	0.3772218774006172	0.319	0.027	9.024770980401525e-86	Germ	PGC
Germ.PGC	EFEMP1	8.811722898781427e-90	0.6543308961463866	0.731	0.239	1.566548096945362e-85	Germ	PGC
Germ.PGC	FRAT2	3.300562203565082e-89	0.5976012097006889	0.516	0.103	5.867739485498002e-85	Germ	PGC
Germ.PGC	TEAD2	3.4455426934947345e-89	0.5755835241146268	0.597	0.145	6.125485800494939e-85	Germ	PGC
Germ.PGC	LARGE2	1.889692018207109e-88	0.4528710926827089	0.394	0.052	3.3594944699685982e-84	Germ	PGC
Germ.PGC	GLDC	5.757532705770086e-88	0.5784304609297929	0.575	0.135	1.023574164431806e-83	Germ	PGC
Germ.PGC	SPANXA2-OT1	5.99757062515596e-88	0.7702499702216808	0.759	0.3	1.0662481057402265e-83	Germ	PGC
Germ.PGC	PRELP	8.959065528850791e-88	0.3644559043369549	0.278	0.018	1.5927426697190936e-83	Germ	PGC
Germ.PGC	MEG3	3.0129099053398822e-87	0.8470716505737022	0.819	0.348	5.356351229713243e-83	Germ	PGC
Germ.PGC	MYL6	4.979199900629192e-87	0.5672542026669973	0.991	0.708	8.852021583338578e-83	Germ	PGC
Germ.PGC	ELOVL6	7.692637188303594e-87	0.6675367822084617	0.722	0.241	1.3675970393366128e-82	Germ	PGC
Germ.PGC	DLGAP1-AS2	1.094945673680775e-86	0.3077041903386758	0.225	0.008	1.9465944186696815e-82	Germ	PGC
Germ.PGC	PLTP	2.4904700852990398e-86	0.6122937701769843	0.578	0.139	4.4275577176446315e-82	Germ	PGC
Germ.PGC	ENC1	2.5359497352464144e-86	0.6186742069852793	0.647	0.178	4.5084114393210747e-82	Germ	PGC
Germ.PGC	BFAR	2.583609337514624e-86	0.6817642994860869	0.863	0.414	4.5931406802334976e-82	Germ	PGC
Germ.PGC	MIF	5.671315767616689e-86	0.5169963051334854	0.994	0.767	1.008246517166895e-81	Germ	PGC
Germ.PGC	PTHLH	3.0795667628341565e-85	0.386970666553494	0.353	0.039	5.474853790966564e-81	Germ	PGC
Germ.PGC	TJP3	1.097522708611518e-84	0.5210510596127758	0.525	0.107	1.9511758713695567e-80	Germ	PGC
Germ.PGC	LY6E	1.1617452771254494e-82	0.634540675298926	0.95	0.572	2.065350753673624e-78	Germ	PGC
Germ.PGC	UNC119	1.944660899228164e-82	0.6401708859709061	0.812	0.348	3.4572181466478293e-78	Germ	PGC
Germ.PGC	SOX17	2.1385194857165412e-82	0.6871726322373178	0.812	0.355	3.801859941706868e-78	Germ	PGC
Germ.PGC	SDCBP	2.9932004795407356e-82	0.6459296446616631	0.959	0.581	5.321311812527521e-78	Germ	PGC
Germ.PGC	WNT2B	3.0075277060111784e-82	0.5756497911634507	0.594	0.158	5.346782755746673e-78	Germ	PGC
Germ.PGC	ARPC1B	1.0334426554801055e-81	0.6216446778566311	0.691	0.219	1.837254352912532e-77	Germ	PGC
Germ.PGC	APEX1	1.1194451447201224e-81	0.6003555776236056	0.947	0.616	1.990149578283434e-77	Germ	PGC
Germ.PGC	MYCL	1.2325985118240526e-81	0.4437632496487841	0.462	0.084	2.191313634320801e-77	Germ	PGC
Germ.PGC	PNMT	4.7905251165120415e-81	0.4238718646608012	0.369	0.049	8.51659555213511e-77	Germ	PGC
Germ.PGC	SLC47A1	2.032264293610943e-80	0.4427561578811998	0.419	0.067	3.6129594611815334e-76	Germ	PGC
Germ.PGC	ACTG2	2.1492453654930024e-80	0.7703330513421592	0.634	0.162	3.82092841077346e-76	Germ	PGC
Germ.PGC	PLAU	2.871851701411546e-79	0.4378073407156688	0.362	0.047	5.105577954769446e-75	Germ	PGC
Germ.PGC	NSMAF	5.859732080464656e-79	0.5334156257863923	0.622	0.177	1.0417431692650063e-74	Germ	PGC
Germ.PGC	CD9	1.7782083084282906e-78	0.6613523980584791	0.941	0.568	3.161298730723815e-74	Germ	PGC
Germ.PGC	ANXA3	1.9269182806588048e-78	0.5021493950598607	0.425	0.071	3.425675319355224e-74	Germ	PGC
Germ.PGC	IMP3	3.278457305085745e-78	0.5795375960354925	0.919	0.475	5.828441396981437e-74	Germ	PGC
Germ.PGC	ALPG	9.530604621416715e-78	0.4150300119790766	0.291	0.027	1.6943508895954636e-73	Germ	PGC
Germ.PGC	PGAM1	1.1690976041606394e-77	0.490795524221097	0.991	0.767	2.078421720676785e-73	Germ	PGC
Germ.PGC	PLOD1	2.638498352867593e-77	0.587026923556854	0.631	0.189	4.690722371728007e-73	Germ	PGC
Germ.PGC	MYADM	7.010713453707545e-77	0.6105725711561044	0.7	0.249	1.2463646378001274e-72	Germ	PGC
Germ.PGC	COX8A	8.772190070600735e-77	0.5679731003753548	0.981	0.626	1.5595199507513986e-72	Germ	PGC
Germ.PGC	CRTAP	2.7513328342812823e-76	0.6196566136282969	0.95	0.499	4.891319512785263e-72	Germ	PGC
Germ.PGC	FXYD6	6.80838252398669e-76	0.5059448295393473	0.488	0.104	1.210394245114354e-71	Germ	PGC
Germ.PGC	GPR4	8.593379019143916e-76	0.2690497232331513	0.253	0.018	1.5277309220234053e-71	Germ	PGC
Germ.PGC	SCPEP1	2.6040219898232273e-75	0.5802211883569562	0.8	0.312	4.629430293507733e-71	Germ	PGC
Germ.PGC	MRPL17	4.538030607868464e-75	0.6038998404800845	0.866	0.466	8.067710814668555e-71	Germ	PGC
Germ.PGC	RAB15	6.55026003386734e-75	0.3474909328297109	0.328	0.04	1.1645052288209355e-70	Germ	PGC
Germ.PGC	DCXR	1.591542766879332e-74	0.611997395238679	0.922	0.555	2.829444730958076e-70	Germ	PGC
Germ.PGC	EIF3K	1.9590382151746e-74	0.4384299573060455	0.991	0.827	3.482778138937403e-70	Germ	PGC
Germ.PGC	HILPDA	2.287747759037824e-74	0.640799537688292	0.672	0.239	4.067157966017443e-70	Germ	PGC
Germ.PGC	LDHB	3.772206457447818e-74	0.4473221107932805	0.997	0.814	6.706228640050729e-70	Germ	PGC
Germ.PGC	RACK1	1.02680595205403e-73	0.3454712830408919	1.0	0.938	1.8254556215616545e-69	Germ	PGC
Germ.PGC	IL6R	1.642141746566372e-73	0.4447369574444951	0.503	0.115	2.9193995970456965e-69	Germ	PGC
Germ.PGC	ACTN1	3.8343340746105615e-73	0.5753965313169098	0.75	0.285	6.816679117842655e-69	Germ	PGC
Germ.PGC	GDPD2	8.077512843833564e-73	0.4437036723390866	0.419	0.073	1.436020233376731e-68	Germ	PGC
Germ.PGC	GRB7	2.193355553854147e-72	0.2991018215733251	0.306	0.034	3.899347503641903e-68	Germ	PGC
Germ.PGC	GSN	2.8565527088460016e-72	0.5976674724986291	0.916	0.46	5.078379405786422e-68	Germ	PGC
Germ.PGC	MARCKSL1	4.5229001910235553e-72	0.5178463469576366	0.981	0.679	8.040811959601677e-68	Germ	PGC
Germ.PGC	SNX10	6.799331201989323e-72	0.5930562926075942	0.806	0.354	1.2087851010896621e-67	Germ	PGC
Germ.PGC	ALDH7A1	1.0308382516478809e-71	0.5562873031789488	0.703	0.255	1.8326242437796023e-67	Germ	PGC
Germ.PGC	TRAF4	3.4559234104052986e-71	0.542459716961825	0.703	0.263	6.143940639018541e-67	Germ	PGC
Germ.PGC	TGFB1	5.428024293212747e-71	0.5331959667420421	0.622	0.192	9.649941588473622e-67	Germ	PGC
Germ.PGC	SLC6A6	1.1473182669648654e-70	0.3666321146631681	0.356	0.054	2.0397024150101377e-66	Germ	PGC
Germ.PGC	TXN	1.3378913446162323e-70	0.6142460878487371	0.919	0.534	2.378503232458738e-66	Germ	PGC
Germ.PGC	CGB8	1.3736684121774699e-70	0.4170277449119865	0.309	0.038	2.4421077031691063e-66	Germ	PGC
Germ.PGC	AC106864.2	2.3949446987261028e-70	0.327860412432354	0.281	0.029	4.2577326853952656e-66	Germ	PGC
Germ.PGC	TPM3	2.6204732025460788e-70	0.5237437959339917	0.953	0.64	4.6586772594864194e-66	Germ	PGC
Germ.PGC	MT1G	4.160969950073504e-70	0.5830692944855241	0.394	0.068	7.397372377240675e-66	Germ	PGC
Germ.PGC	IGFBP6	4.976801500638827e-70	0.669453944021015	0.741	0.313	8.847757707835708e-66	Germ	PGC
Germ.PGC	MT1F	8.876575036993206e-70	0.47217174704923	0.441	0.088	1.5780775100766524e-65	Germ	PGC
Germ.PGC	VENTX	1.4629976732293827e-69	0.3033599979108369	0.281	0.03	2.600917263467197e-65	Germ	PGC
Germ.PGC	GMPR	1.6877821060548526e-69	0.5737423853183741	0.697	0.254	3.000539028144317e-65	Germ	PGC
Germ.PGC	ZFP42	1.7104795287977948e-69	0.3400729260624038	0.328	0.045	3.04089050629672e-65	Germ	PGC
Germ.PGC	TUBB	2.137619241636839e-69	0.359099050618306	0.997	0.9	3.800259487781973e-65	Germ	PGC
Germ.PGC	PCED1B	3.24441056335385e-69	0.3671001381108548	0.378	0.063	5.767913099530474e-65	Germ	PGC
Germ.PGC	HNRNPA1	3.5125543212527003e-69	0.3155314500133568	1.0	0.933	6.2446190723230505e-65	Germ	PGC
Germ.PGC	LIM2	3.75305325401754e-69	0.2248845057341231	0.153	0.002	6.672178074992382e-65	Germ	PGC
Germ.PGC	MT1X	5.85439602821332e-69	0.5118937043862888	0.675	0.213	1.0407945258957641e-64	Germ	PGC
Germ.PGC	TTYH1	8.619507254687389e-69	0.3929561009693135	0.388	0.067	1.5323759997383244e-64	Germ	PGC
Germ.PGC	PMAIP1	9.309794673623135e-69	0.6048666796178215	0.766	0.306	1.6550952970767214e-64	Germ	PGC
Germ.PGC	UTF1	1.4044068777315519e-68	0.7493341303955934	0.778	0.325	2.4967545472311532e-64	Germ	PGC
Germ.PGC	HNRNPF	7.0059100159706685e-68	0.3696064900983855	1.0	0.842	1.2455106826392657e-63	Germ	PGC
Germ.PGC	TMEM170A	1.1009832790760835e-67	0.583365180323711	0.863	0.479	1.9573280735414617e-63	Germ	PGC
Germ.PGC	ABRACL	1.2700652064946271e-67	0.5629636681248619	0.641	0.217	2.2579219241061486e-63	Germ	PGC
Germ.PGC	FBLN5	1.568918901903383e-67	0.5692851865425937	0.441	0.093	2.789224023803834e-63	Germ	PGC
Germ.PGC	MBP	1.792146660777284e-67	0.3839501672187387	0.403	0.074	3.186078333529856e-63	Germ	PGC
Germ.PGC	DHX33	1.8613316425415016e-66	0.5278380714879011	0.669	0.244	3.309075394110282e-62	Germ	PGC
Germ.PGC	ELF3	2.0033057221173082e-66	0.4350913223098734	0.338	0.051	3.5614769127801503e-62	Germ	PGC
Germ.PGC	QPRT	2.0158748253319367e-66	0.3768553511186738	0.4	0.075	3.583822264475117e-62	Germ	PGC
Germ.PGC	CENPA	2.7387318002924257e-66	0.6667367174482917	0.65	0.227	4.868917394559874e-62	Germ	PGC
Germ.PGC	CLEC4D	3.627901661923786e-66	0.1612150683934291	0.141	0.001	6.4496835745681074e-62	Germ	PGC
Germ.PGC	ASRGL1	7.763744710540517e-66	0.5357562684798663	0.891	0.506	1.3802385346398929e-61	Germ	PGC
Germ.PGC	GLUD1	1.032371098639304e-65	0.5586287472152744	0.722	0.299	1.835349339160955e-61	Germ	PGC
Germ.PGC	FUT4	2.338490803243589e-65	0.4153063054519906	0.391	0.076	4.157368950006452e-61	Germ	PGC
Germ.PGC	CHEK1	3.475346337097238e-65	0.531358860614873	0.859	0.445	6.1784707180914706e-61	Germ	PGC
Germ.PGC	RRAD	4.656655160920222e-65	0.2606917213332791	0.262	0.027	8.278601545083971e-61	Germ	PGC
Germ.PGC	TAF1D	1.529753068436504e-64	0.5255997029757159	0.947	0.562	2.7195950050664173e-60	Germ	PGC
Germ.PGC	MYBL2	8.684432047981748e-64	0.6170201350843673	0.866	0.492	1.5439183294901953e-59	Germ	PGC
Germ.PGC	LAPTM4B	9.5651002618428e-64	0.5530732399017246	0.947	0.594	1.700483524550413e-59	Germ	PGC
Germ.PGC	USP28	1.5323325544643033e-63	0.5164158522230267	0.641	0.226	2.7241808153266385e-59	Germ	PGC
Germ.PGC	CA2	1.60365322308601e-63	0.2132911501449746	0.197	0.012	2.8509747000023088e-59	Germ	PGC
Germ.PGC	INA	2.9118382269357495e-63	0.4502391034937162	0.519	0.141	5.176665999846375e-59	Germ	PGC
Germ.PGC	LINC01356	3.832445930390514e-63	0.4791282816407524	0.322	0.05	6.813322375048255e-59	Germ	PGC
Germ.PGC	CCPG1	7.332633268769726e-63	0.5608630015930316	0.897	0.526	1.303595542521882e-58	Germ	PGC
Germ.PGC	CAPG	1.3902673284534898e-62	0.5600918988118426	0.797	0.371	2.471617256524614e-58	Germ	PGC
Germ.PGC	ZYX	1.465564449813575e-62	0.5931498384022885	0.8	0.394	2.605480478878574e-58	Germ	PGC
Germ.PGC	MMP24OS	2.339116555485159e-62	0.5437816934281055	0.906	0.474	4.158481412341515e-58	Germ	PGC
Germ.PGC	SOX4	2.402999743016917e-62	0.5288999823057536	0.978	0.648	4.272052943135475e-58	Germ	PGC
Germ.PGC	AKAP12	2.411581714401245e-62	0.562910934739114	0.878	0.487	4.287309971862534e-58	Germ	PGC
Germ.PGC	SLC2A14	2.5720980473666537e-62	0.3848113708975508	0.369	0.067	4.572675908608437e-58	Germ	PGC
Germ.PGC	LSR	3.2828636318029446e-62	0.5124512212362016	0.669	0.246	5.836274964619275e-58	Germ	PGC
Germ.PGC	CD53	3.7086532388294003e-62	0.2321229555789027	0.172	0.008	6.593243727990908e-58	Germ	PGC
Germ.PGC	CD81	4.650674422321063e-62	0.7771840001094709	0.803	0.43	8.267968988002386e-58	Germ	PGC
Germ.PGC	MYCN	5.012600784234666e-62	0.5373465121524662	0.428	0.102	8.911401674212391e-58	Germ	PGC
Germ.PGC	FKBP11	6.249856349962418e-62	0.3946379725557975	0.406	0.084	1.1110994618963189e-57	Germ	PGC
Germ.PGC	PHB2	9.969632915474969e-62	0.4550008072681322	0.963	0.694	1.7724013397131398e-57	Germ	PGC
Germ.PGC	POLR3K	2.3427888355074643e-61	0.4925949115573516	0.731	0.298	4.16500999176517e-57	Germ	PGC
Germ.PGC	ORAI1	2.957191605687409e-61	0.5083161257538371	0.534	0.162	5.257295236591077e-57	Germ	PGC
Germ.PGC	TCL1A	5.237340370845122e-61	0.6076760799110228	0.85	0.454	9.310943711288459e-57	Germ	PGC
Germ.PGC	ANP32A	9.06369964079311e-61	0.5332532894793273	0.866	0.468	1.6113445221401994e-56	Germ	PGC
Germ.PGC	MTHFD1	9.202942857015492e-61	0.5271189248738792	0.738	0.315	1.6360991811202138e-56	Germ	PGC
Germ.PGC	CDC42EP1	1.1278171182763944e-60	0.423754317641394	0.431	0.099	2.0050332728717738e-56	Germ	PGC
Germ.PGC	CCND2	1.721928773267621e-60	0.5426723557284081	0.847	0.402	3.0612449731151774e-56	Germ	PGC
Germ.PGC	GSTM4	2.060510080138239e-60	0.4595835488213018	0.581	0.184	3.663174820469762e-56	Germ	PGC
Germ.PGC	TMED9	3.1131531174631484e-60	0.4404791826584311	0.966	0.797	5.534563612225985e-56	Germ	PGC
Germ.PGC	SUMF1	3.736279905934869e-60	0.4786710326658099	0.631	0.217	6.6423584167710105e-56	Germ	PGC
Germ.PGC	SLC29A1	4.4216738438675475e-60	0.5010401803538217	0.8	0.358	7.860851759627726e-56	Germ	PGC
Germ.PGC	LGALS1	7.689844542415762e-60	0.576375563128228	0.769	0.34	1.3671005627506743e-55	Germ	PGC
Germ.PGC	LMO2	9.777668349156352e-60	0.5365512706066378	0.478	0.129	1.7382738791130163e-55	Germ	PGC
Germ.PGC	NOP10	1.0218548541653137e-59	0.5341115416316007	0.903	0.521	1.8166535597350943e-55	Germ	PGC
Germ.PGC	SERPINH1	1.0285237635876206e-59	0.5619488354005563	0.734	0.325	1.8285095469060714e-55	Germ	PGC
